ram_limit,cpu_limit,ram_usage,cpu_usage,n,lat99
1024M,3.5,360837120.0,2.624014,200,49343
1024M,3.5,421056512.0,2.624014,250,123223
1024M,3.5,515612672.0,2.67917,250,133568
1024M,3.5,515612672.0,2.642137,250,119553
1024M,3.5,521244672.0,2.649616,300,174119
1024M,3.5,636121088.0,2.615872,300,160848
1024M,3.5,636121088.0,2.588389,300,163352
1024M,3.5,568762368.0,2.577937,350,228965
1024M,3.5,567562240.0,2.551648,350,230565
1024M,3.5,554065920.0,2.551648,350,225644
1024M,3.5,610426880.0,2.529311,400,293569
1024M,3.5,618409984.0,2.529311,400,324319
1024M,3.5,636104704.0,2.526194,400,303033
1024M,3.5,845824000.0,2.499423,450,3564443
1024M,3.5,786427904.0,2.472867,450,2111712
1024M,3.5,812232704.0,2.46132,450,3100264
1024M,3.5,978669568.0,2.437307,500,126351
1024M,3.5,978669568.0,2.412209,500,988038
1024M,3.5,1803423744.0,2.011975,500,8621121
1152M,3.5,238583808.0,1.949784,50,1048
1152M,3.5,238972928.0,2.111041,50,1052
1152M,3.5,278028288.0,1.972762,100,1754
1152M,3.5,271212544.0,1.427186,100,4115
1152M,3.5,273489920.0,1.59734,100,2199
1152M,3.5,310480896.0,1.77863,150,3733
1152M,3.5,310902784.0,2.050669,150,2773
1152M,3.5,308715520.0,2.085128,150,4069
1152M,3.5,348610560.0,2.420185,200,58373
1152M,3.5,361000960.0,2.420185,200,50278
1152M,3.5,361000960.0,2.577426,200,70200
1152M,3.5,433541120.0,2.577426,250,126878
1152M,3.5,422621184.0,2.707924,250,121188
1152M,3.5,457838592.0,2.632695,250,119586
1152M,3.5,460980224.0,2.632695,300,167441
1152M,3.5,460980224.0,2.618793,300,171948
1152M,3.5,487624704.0,2.580066,300,180657
1152M,3.5,566149120.0,2.580066,350,224433
1152M,3.5,558759936.0,2.565651,350,233659
1152M,3.5,575373312.0,2.540022,350,243354
1152M,3.5,609763328.0,2.532168,400,306886
1152M,3.5,616689664.0,2.490047,400,318400
1152M,3.5,621834240.0,2.444378,400,305022
1152M,3.5,858808320.0,2.47483,450,4242171
1152M,3.5,904089600.0,2.489943,450,3940060
1152M,3.5,946823168.0,2.489943,450,4362061
1152M,3.5,1649360896.0,2.444913,500,132449
1280M,3.5,346025984.0,1.681482,50,1473
1280M,3.5,236318720.0,1.910777,50,1465
1280M,3.5,278679552.0,1.812833,100,6856
1280M,3.5,278679552.0,1.570252,100,5713
1280M,3.5,278122496.0,1.601018,100,1089
1280M,3.5,316796928.0,1.754865,150,3937
1280M,3.5,316796928.0,1.947418,150,3725
1280M,3.5,313413632.0,2.070756,150,3181
1280M,3.5,359866368.0,2.352958,200,64923
1280M,3.5,358051840.0,2.557132,200,56757
1280M,3.5,365191168.0,2.557132,200,53328
1280M,3.5,417329152.0,2.633323,250,120657
1280M,3.5,449167360.0,2.592106,250,121278
1280M,3.5,434843648.0,2.656695,250,122613
1280M,3.5,495353856.0,2.626361,300,177809
1280M,3.5,506535936.0,2.62135,300,174124
1280M,3.5,506535936.0,2.611772,300,170778
1280M,3.5,521670656.0,2.602807,350,226906
1280M,3.5,591577088.0,2.438247,350,239827
1280M,3.5,583340032.0,2.543443,350,233339
1280M,3.5,612249600.0,2.543443,400,324265
1280M,3.5,670629888.0,2.506914,400,419745
1280M,3.5,653201408.0,2.498467,400,289459
1280M,3.5,861913088.0,2.497406,450,3741208
1280M,3.5,828698624.0,2.497406,450,3792380
1280M,3.5,914931712.0,2.454952,450,4365951
1280M,3.5,1230413824.0,2.454952,500,125931
1280M,3.5,1854050304.0,2.264223,500,2139669
1408M,3.5,245682176.0,2.015483,50,1098
1408M,3.5,281362432.0,1.850811,100,1843
1408M,3.5,283013120.0,1.427082,100,1130
1408M,3.5,286199808.0,1.458075,100,1863
1408M,3.5,318582784.0,1.851166,150,1716
1408M,3.5,316821504.0,1.945658,150,1638
1408M,3.5,316821504.0,2.140171,150,1991
1408M,3.5,363974656.0,2.22872,200,50856
1408M,3.5,363974656.0,2.480209,200,46478
1408M,3.5,362602496.0,2.548705,200,62688
1408M,3.5,410701824.0,2.624956,250,117655
1408M,3.5,469254144.0,2.58534,250,120236
1408M,3.5,460615680.0,2.519411,250,117444
1408M,3.5,469065728.0,2.619922,300,170859
1408M,3.5,503226368.0,2.587641,300,168692
1408M,3.5,514043904.0,2.604527,300,167963
1408M,3.5,531435520.0,2.587386,350,224506
1408M,3.5,533553152.0,2.573692,350,224155
1408M,3.5,550445056.0,2.575109,350,225695
1408M,3.5,625266688.0,2.527331,400,325775
1408M,3.5,622854144.0,2.536202,400,313839
1408M,3.5,646410240.0,2.536202,400,304896
1408M,3.5,802340864.0,2.495996,450,3916556
1408M,3.5,797761536.0,2.456723,450,3877427
1408M,3.5,885309440.0,2.466231,450,5252308
1408M,3.5,1297817600.0,2.466231,500,7912377
1408M,3.5,1297817600.0,2.466745,500,8661443
1408M,3.5,2269278208.0,2.471582,550,514062
1536M,3.5,243343360.0,2.09054,50,1903
1536M,3.5,279490560.0,1.78193,100,4607
1536M,3.5,316829696.0,1.941257,150,1668
1536M,3.5,319582208.0,2.001156,150,10408
1536M,3.5,317276160.0,2.047993,150,1965
1536M,3.5,352587776.0,2.237846,200,66196
1536M,3.5,368734208.0,2.454952,200,68641
1536M,3.5,362180608.0,2.601396,200,63334
1536M,3.5,492199936.0,2.601396,250,135623
1536M,3.5,492199936.0,2.669746,250,118505
1536M,3.5,423251968.0,2.655985,250,121818
1536M,3.5,497143808.0,2.656808,300,171324
1536M,3.5,503914496.0,2.607968,300,268277
1536M,3.5,531873792.0,2.607968,300,177819
1536M,3.5,721973248.0,2.594352,350,264416
1536M,3.5,537710592.0,2.590818,350,230283
1536M,3.5,534228992.0,2.544739,350,221968
1536M,3.5,607297536.0,2.542245,400,305321
1536M,3.5,628043776.0,2.542245,400,330137
1536M,3.5,616079360.0,2.538374,400,301408
1536M,3.5,848859136.0,2.510491,450,4859940
1536M,3.5,892051456.0,2.50685,450,5067137
1536M,3.5,905945088.0,2.427788,450,4722967
1536M,3.5,1274769408.0,2.427788,500,8131721
1536M,3.5,1295855616.0,2.449648,500,7747950
1536M,3.5,1295855616.0,2.449648,500,7655881
1536M,3.5,1309351936.0,2.476579,550,252774
1664M,3.5,349224960.0,1.689271,50,1686
1664M,3.5,237780992.0,1.919513,50,1028
1664M,3.5,277716992.0,1.795834,100,6958
1664M,3.5,279109632.0,1.478531,100,2209
1664M,3.5,279109632.0,1.564842,100,7887
1664M,3.5,321884160.0,1.95089,150,4195
1664M,3.5,323571712.0,1.95089,150,2495
1664M,3.5,323571712.0,2.224836,150,9436
1664M,3.5,358117376.0,2.336625,200,57878
1664M,3.5,360366080.0,2.525165,200,53023
1664M,3.5,355725312.0,2.525165,200,62259
1664M,3.5,422797312.0,2.698291,250,123369
1664M,3.5,416231424.0,2.698291,250,115075
1664M,3.5,416231424.0,2.652765,250,130929
1664M,3.5,493932544.0,2.62595,300,174203
1664M,3.5,486215680.0,2.62595,300,181540
1664M,3.5,508174336.0,2.591716,300,178980
1664M,3.5,533348352.0,2.577313,350,231909
1664M,3.5,538292224.0,2.586048,350,225667
1664M,3.5,694292480.0,2.556231,350,229242
1664M,3.5,615305216.0,2.537826,400,314789
1664M,3.5,644857856.0,2.492549,400,345890
1664M,3.5,624271360.0,2.495002,400,315309
1664M,3.5,882413568.0,2.503191,450,4287335
1664M,3.5,882413568.0,2.503191,450,5031585
1664M,3.5,944742400.0,2.450682,450,5233832
1664M,3.5,1279463424.0,2.446204,500,8237027
1664M,3.5,1279463424.0,2.456661,500,7185455
1664M,3.5,1250082816.0,2.469836,500,8354751
1664M,3.5,2863493120.0,2.261676,550,15330705
1664M,3.5,2863493120.0,2.282971,550,13479360
1792M,3.5,352022528.0,1.630457,50,1133
1792M,3.5,284979200.0,1.858516,100,4171
1792M,3.5,284979200.0,1.501445,100,9486
1792M,3.5,283607040.0,1.632418,100,4036
1792M,3.5,322301952.0,1.884016,150,2948
1792M,3.5,322301952.0,1.959872,150,3324
1792M,3.5,319586304.0,2.203251,150,4452
1792M,3.5,377700352.0,2.276938,200,98457
1792M,3.5,377700352.0,2.491852,200,52900
1792M,3.5,435539968.0,2.491852,200,68337
1792M,3.5,417796096.0,2.652315,250,117940
1792M,3.5,417796096.0,2.688329,250,120778
1792M,3.5,452079616.0,2.688329,250,119246
1792M,3.5,460840960.0,2.623585,300,168221
1792M,3.5,625737728.0,2.623585,300,171513
1792M,3.5,625737728.0,2.596316,300,7488654
1792M,3.5,507727872.0,2.565904,350,230102
1792M,3.5,513519616.0,2.55821,350,234872
1792M,3.5,588472320.0,2.533774,350,237893
1792M,3.5,703283200.0,2.533774,400,311530
1792M,3.5,601919488.0,2.534934,400,323799
1792M,3.5,619274240.0,2.534934,400,313122
1792M,3.5,807690240.0,2.490397,450,5499377
1792M,3.5,838500352.0,2.404475,450,6871478
1792M,3.5,852959232.0,2.444153,450,4217167
1792M,3.5,1244504064.0,2.444153,500,8639928
1792M,3.5,1327718400.0,2.469239,500,8303941
1792M,3.5,1327718400.0,2.484741,500,9840397
1792M,3.5,1454501888.0,2.496102,550,14088706
1792M,3.5,1535344640.0,2.521449,550,12723835
1792M,3.5,1535799296.0,2.548929,550,14064706
1920M,3.5,345063424.0,1.664758,50,1053
1920M,3.5,281657344.0,1.798311,100,2341
1920M,3.5,278347776.0,1.497423,100,1248
1920M,3.5,282021888.0,1.546528,100,7849
1920M,3.5,325337088.0,1.889809,150,3699
1920M,3.5,325337088.0,2.017618,150,1545
1920M,3.5,317304832.0,2.017618,150,7384
1920M,3.5,367611904.0,2.262811,200,47718
1920M,3.5,367611904.0,2.502482,200,64819
1920M,3.5,363565056.0,2.509379,200,61314
1920M,3.5,443060224.0,2.695029,250,118095
1920M,3.5,462708736.0,2.695029,250,129430
1920M,3.5,480530432.0,2.669847,250,129163
1920M,3.5,499417088.0,2.62155,300,169936
1920M,3.5,676143104.0,2.609083,300,182123
1920M,3.5,676143104.0,2.594649,300,169170
1920M,3.5,639254528.0,2.538859,350,242985
1920M,3.5,639254528.0,2.473975,350,255421
1920M,3.5,564015104.0,2.537254,350,226477
1920M,3.5,600690688.0,2.537254,400,317047
1920M,3.5,607748096.0,2.531522,400,505843
1920M,3.5,619220992.0,2.508034,400,342663
1920M,3.5,834580480.0,2.507244,450,6905934
1920M,3.5,798044160.0,2.403698,450,3333190
1920M,3.5,852082688.0,2.452938,450,3598163
1920M,3.5,1321811968.0,2.452938,500,6387799
1920M,3.5,1321811968.0,2.458345,500,9254990
1920M,3.5,1272676352.0,2.495784,500,6943674
1920M,3.5,1608908800.0,2.495784,550,11466025
1920M,3.5,1549508608.0,2.496311,550,10844967
1920M,3.5,1541013504.0,2.516994,550,12640689
1920M,3.5,1768955904.0,2.559256,600,16376209
1920M,3.5,1768955904.0,2.559256,600,7850947
1920M,3.5,2075054080.0,2.197727,600,19113769
2048M,3.5,281706496.0,1.830343,100,1918
2048M,3.5,281706496.0,1.436784,100,1664
2048M,3.5,280629248.0,1.563069,100,1365
2048M,3.5,313090048.0,1.918675,150,3440
2048M,3.5,312160256.0,1.940959,150,2535
2048M,3.5,312332288.0,2.236575,150,2538
2048M,3.5,361005056.0,2.287743,200,50645
2048M,3.5,369651712.0,2.477426,200,57649
2048M,3.5,369651712.0,2.45767,200,65345
2048M,3.5,442105856.0,2.644037,250,130718
2048M,3.5,497434624.0,2.662508,250,119122
2048M,3.5,488058880.0,2.659402,250,116077
2048M,3.5,526938112.0,2.617788,300,170926
2048M,3.5,543580160.0,2.615907,300,253420
2048M,3.5,512036864.0,2.604719,300,176117
2048M,3.5,520966144.0,2.560266,350,233702
2048M,3.5,530952192.0,2.531885,350,238178
2048M,3.5,595558400.0,2.531885,350,231227
2048M,3.5,626860032.0,2.514828,400,294805
2048M,3.5,614469632.0,2.514828,400,310133
2048M,3.5,614469632.0,2.494707,400,311682
2048M,3.5,881303552.0,2.494707,450,3050926
2048M,3.5,857153536.0,2.460827,450,4010369
2048M,3.5,795561984.0,2.460827,450,2406068
2048M,3.5,1251250176.0,2.437245,500,10135441
2048M,3.5,1279840256.0,2.450388,500,6580217
2048M,3.5,1279840256.0,2.454344,500,9096698
2048M,3.5,1511600128.0,2.507536,550,12171203
2048M,3.5,1512222720.0,2.530227,550,12078762
2048M,3.5,1595236352.0,2.533553,550,12232863
2048M,3.5,1703149568.0,2.533553,600,14063137
2048M,3.5,1738702848.0,2.558649,600,16992178
2048M,3.5,1764691968.0,2.564605,600,14673338
512M,3.0,241422336.0,1.78205,50,2128
512M,3.0,243462144.0,1.955284,50,2094
512M,3.0,282165248.0,1.464756,100,1757
512M,3.0,285237248.0,1.577062,100,1005
512M,3.0,328044544.0,1.954982,150,2699
512M,3.0,328044544.0,1.97479,150,3316
512M,3.0,325181440.0,2.180078,150,21306
512M,3.0,375463936.0,2.238051,200,85542
512M,3.0,386347008.0,2.419419,200,28018
512M,3.0,386347008.0,2.419419,200,1387635
512M,3.0,871534592.0,1.968064,250,1330328
640M,3.0,246120448.0,1.928802,50,1216
640M,3.0,282136576.0,1.776077,100,2439
640M,3.0,283254784.0,1.484601,100,6371
640M,3.0,283533312.0,1.570094,100,6948
640M,3.0,315834368.0,1.845091,150,2199
640M,3.0,312983552.0,1.950611,150,2392
640M,3.0,312094720.0,2.130322,150,25523
640M,3.0,451977216.0,2.265167,200,102148
640M,3.0,451977216.0,2.434731,200,669890
640M,3.0,369913856.0,2.41698,200,77500
640M,3.0,559722496.0,2.487859,250,28794914
640M,3.0,559722496.0,2.492963,250,138098
640M,3.0,524963840.0,2.445138,250,4459397
640M,3.0,528351232.0,2.458316,300,2149600
768M,3.0,287875072.0,1.421224,100,1431
768M,3.0,285011968.0,1.523554,100,1540
768M,3.0,316788736.0,1.848805,150,2009
768M,3.0,323313664.0,2.011745,150,2628
768M,3.0,323313664.0,2.132398,150,2066
768M,3.0,379744256.0,2.325618,200,87157
768M,3.0,375865344.0,2.342955,200,325898
768M,3.0,373932032.0,2.448973,200,86109
768M,3.0,490315776.0,2.488731,250,8372067
768M,3.0,490315776.0,2.488731,250,4631015
768M,3.0,469975040.0,2.467578,250,137256
768M,3.0,681717760.0,2.467578,300,29297776
768M,3.0,681717760.0,2.468131,300,184317
768M,3.0,557395968.0,2.413173,300,5920053
768M,3.0,1143373824.0,2.204025,350,268175
768M,3.0,1154162688.0,2.304563,350,269972
768M,3.0,1123323904.0,2.304563,350,263602
768M,3.0,848494592.0,2.184064,400,238046
768M,3.0,907255808.0,2.052203,400,406531
768M,3.0,891207680.0,2.052203,400,362219
768M,3.0,899883008.0,2.011477,450,6147216
896M,3.0,377606144.0,1.576289,50,1011
896M,3.0,245714944.0,1.821502,50,1355
896M,3.0,246202368.0,1.971137,50,1037
896M,3.0,283250688.0,1.732682,100,1107
896M,3.0,283766784.0,1.54339,100,8129
896M,3.0,276566016.0,1.586813,100,1533
896M,3.0,328638464.0,1.93885,150,3314
896M,3.0,328638464.0,1.93885,150,3960
896M,3.0,318967808.0,2.096499,150,2167
896M,3.0,381198336.0,2.267789,200,127611
896M,3.0,386383872.0,2.427605,200,89454
896M,3.0,376950784.0,2.427605,200,219431
896M,3.0,545787904.0,2.471863,250,2539749
896M,3.0,490237952.0,2.435188,250,1694546
896M,3.0,477831168.0,2.398359,250,1665410
896M,3.0,506077184.0,2.451458,300,188880
896M,3.0,574783488.0,2.451458,300,189350
896M,3.0,574783488.0,2.408395,300,17283803
896M,3.0,559566848.0,2.424073,350,262367
896M,3.0,547921920.0,2.424073,350,259981
896M,3.0,559955968.0,2.413577,350,262411
896M,3.0,642256896.0,2.41368,400,355955
896M,3.0,642256896.0,2.41368,400,660970
896M,3.0,645812224.0,2.394371,400,369337
896M,3.0,848658432.0,2.394371,450,74847
896M,3.0,1204453376.0,2.24811,450,6572180
896M,3.0,1687642112.0,1.938478,450,4087083
1024M,3.0,242159616.0,1.802171,50,1608
1024M,3.0,281243648.0,1.709247,100,1059
1024M,3.0,281722880.0,1.528055,100,1280
1024M,3.0,285704192.0,1.608935,100,1079
1024M,3.0,322424832.0,1.83347,150,3396
1024M,3.0,322424832.0,1.989388,150,2776
1024M,3.0,316510208.0,2.214091,150,4263
1024M,3.0,379555840.0,2.277248,200,92528
1024M,3.0,379555840.0,2.376129,200,503854
1024M,3.0,373256192.0,2.376129,200,120891
1024M,3.0,539336704.0,2.481056,250,9543198
1024M,3.0,524169216.0,2.481056,250,150829
1024M,3.0,470863872.0,2.442381,250,7163304
1024M,3.0,491622400.0,2.439101,300,196604
1024M,3.0,613113856.0,2.362966,300,196460
1024M,3.0,613113856.0,2.442491,300,6186399
1024M,3.0,585351168.0,2.427666,350,260237
1024M,3.0,585351168.0,2.427666,350,256305
1024M,3.0,561860608.0,2.417847,350,243038
1024M,3.0,640225280.0,2.405834,400,352493
1024M,3.0,643411968.0,2.402256,400,447185
1024M,3.0,655601664.0,2.407906,400,364151
1024M,3.0,1315913728.0,2.385314,450,15006549
1024M,3.0,1566416896.0,2.073334,450,2508333
1152M,3.0,276189184.0,1.758737,100,2251
1152M,3.0,274800640.0,1.49958,100,1325
1152M,3.0,270401536.0,1.590953,100,2780
1152M,3.0,316719104.0,1.909759,150,2096
1152M,3.0,316719104.0,1.961542,150,2742
1152M,3.0,311369728.0,2.220094,150,5461
1152M,3.0,383832064.0,2.308735,200,231218
1152M,3.0,383832064.0,2.43304,200,808178
1152M,3.0,376053760.0,2.43304,200,648019
1152M,3.0,511401984.0,2.474061,250,7123544
1152M,3.0,454017024.0,2.474061,250,136122
1152M,3.0,454017024.0,2.471745,250,136500
1152M,3.0,554668032.0,2.45887,300,4761909
1152M,3.0,558153728.0,2.45887,300,3065582
1152M,3.0,558153728.0,2.449169,300,192213
1152M,3.0,545431552.0,2.420038,350,255578
1152M,3.0,532320256.0,2.420038,350,242424
1152M,3.0,531714048.0,2.416117,350,998512
1152M,3.0,641798144.0,2.432628,400,364803
1152M,3.0,642383872.0,2.432628,400,537507
1152M,3.0,642383872.0,2.390991,400,332933
1152M,3.0,887115776.0,2.390991,450,5661105
1152M,3.0,2045108224.0,2.389897,450,6217300
1152M,3.0,2045108224.0,2.404566,500,7265205
1280M,3.0,362897408.0,1.483352,50,1205
1280M,3.0,288157696.0,1.795774,100,5526
1280M,3.0,288157696.0,1.437578,100,6063
1280M,3.0,279982080.0,1.642538,100,2736
1280M,3.0,326062080.0,1.845552,150,17197
1280M,3.0,326062080.0,2.042425,150,1574
1280M,3.0,318595072.0,2.074663,150,3978
1280M,3.0,366661632.0,2.415422,200,93844
1280M,3.0,380493824.0,2.415422,200,90747
1280M,3.0,380493824.0,2.478748,200,87353
1280M,3.0,480378880.0,2.478748,250,16310760
1280M,3.0,524824576.0,2.51068,250,138640
1280M,3.0,531374080.0,2.471549,250,7365702
1280M,3.0,597868544.0,2.441543,300,8106830
1280M,3.0,597868544.0,2.396626,300,15700448
1280M,3.0,598446080.0,2.396626,300,8740010
1280M,3.0,662671360.0,2.357259,350,15664288
1280M,3.0,662671360.0,2.39302,350,253067
1280M,3.0,680984576.0,2.379531,350,2201130
1280M,3.0,650653696.0,2.381179,400,379041
1280M,3.0,649031680.0,2.381179,400,354296
1280M,3.0,649031680.0,2.395614,400,359828
1280M,3.0,1011130368.0,2.395614,450,4602814
1280M,3.0,1011130368.0,2.383557,450,5449076
1280M,3.0,1016274944.0,2.383557,450,6220670
1280M,3.0,1657196544.0,2.355052,500,9448273
1408M,3.0,238768128.0,1.775883,50,1174
1408M,3.0,279461888.0,1.480413,100,6097
1408M,3.0,279494656.0,1.610185,100,1123
1408M,3.0,316891136.0,1.895195,150,11310
1408M,3.0,318087168.0,1.96135,150,20053
1408M,3.0,318087168.0,2.223427,150,1803
1408M,3.0,394563584.0,2.2256,200,424590
1408M,3.0,394563584.0,2.401386,200,1415526
1408M,3.0,382349312.0,2.401386,200,87581
1408M,3.0,447045632.0,2.479634,250,10086623
1408M,3.0,587329536.0,2.479634,250,29441250
1408M,3.0,587329536.0,2.470936,250,4907765
1408M,3.0,561684480.0,2.448204,300,16248414
1408M,3.0,657133568.0,2.448903,300,243906
1408M,3.0,657133568.0,2.448903,300,189065
1408M,3.0,577662976.0,2.424452,350,252518
1408M,3.0,528650240.0,2.424452,350,255835
1408M,3.0,525443072.0,2.389348,350,257071
1408M,3.0,618807296.0,2.414865,400,337430
1408M,3.0,647839744.0,2.414865,400,382593
1408M,3.0,647839744.0,2.402793,400,401883
1408M,3.0,1026588672.0,2.320614,450,6339218
1408M,3.0,1026588672.0,2.353253,450,5524080
1408M,3.0,968228864.0,2.387234,450,5175658
1408M,3.0,1489035264.0,2.387234,500,6986530
1536M,3.0,361803776.0,1.582574,50,1095
1536M,3.0,238342144.0,1.806541,50,1384
1536M,3.0,240582656.0,1.984965,50,2609
1536M,3.0,274173952.0,1.499337,100,4458
1536M,3.0,281239552.0,1.562341,100,1025
1536M,3.0,315527168.0,1.933271,150,2929
1536M,3.0,321990656.0,1.936822,150,1763
1536M,3.0,321990656.0,2.254498,150,2376
1536M,3.0,384786432.0,2.353919,200,80895
1536M,3.0,384786432.0,2.420568,200,398446
1536M,3.0,377667584.0,2.332712,200,89297
1536M,3.0,441479168.0,2.464721,250,7378360
1536M,3.0,487911424.0,2.358589,250,133238
1536M,3.0,487911424.0,2.497731,250,136118
1536M,3.0,471982080.0,2.463972,300,186581
1536M,3.0,496635904.0,2.460032,300,189753
1536M,3.0,581689344.0,2.432355,300,189657
1536M,3.0,541425664.0,2.41298,350,251631
1536M,3.0,615137280.0,2.428195,350,1440085
1536M,3.0,713494528.0,2.428195,350,251729
1536M,3.0,644517888.0,2.4041,400,10800012
1536M,3.0,644517888.0,2.377488,400,354928
1536M,3.0,664981504.0,2.379,400,339875
1536M,3.0,944992256.0,2.369902,450,6304454
1536M,3.0,948191232.0,2.372522,450,5241502
1536M,3.0,980361216.0,2.377558,450,7383922
1536M,3.0,1393541120.0,2.377558,500,9755058
1536M,3.0,1393541120.0,2.416265,500,9157001
1536M,3.0,1316380672.0,2.416265,500,8725053
1536M,3.0,1640525824.0,2.418761,550,125276
1664M,3.0,243257344.0,1.964681,50,1005
1664M,3.0,280141824.0,1.888863,100,6278
1664M,3.0,310722560.0,1.810925,150,2329
1664M,3.0,311156736.0,2.055486,150,4840
1664M,3.0,310489088.0,2.131131,150,3688
1664M,3.0,372285440.0,2.246727,200,88827
1664M,3.0,384053248.0,2.371663,200,347486
1664M,3.0,384053248.0,2.434538,200,97453
1664M,3.0,510115840.0,2.443458,250,142343
1664M,3.0,520036352.0,2.443458,250,134241
1664M,3.0,520036352.0,2.480118,250,6133358
1664M,3.0,523878400.0,2.480118,300,1197517
1664M,3.0,538800128.0,2.426055,300,194397
1664M,3.0,568082432.0,2.440416,300,181212
1664M,3.0,622891008.0,2.440416,350,6605294
1664M,3.0,622891008.0,2.427575,350,251321
1664M,3.0,553791488.0,2.418052,350,257238
1664M,3.0,639979520.0,2.418052,400,350233
1664M,3.0,647921664.0,2.431603,400,357983
1664M,3.0,643117056.0,2.39758,400,364544
1664M,3.0,994418688.0,2.39758,450,5476783
1664M,3.0,994418688.0,2.388488,450,7262647
1664M,3.0,1009889280.0,2.362905,450,7155669
1664M,3.0,1334190080.0,2.402349,500,8550093
1664M,3.0,1338986496.0,2.402349,500,10384872
1664M,3.0,1444651008.0,2.435435,500,8547770
1664M,3.0,1444651008.0,2.435435,550,22353979
1792M,3.0,282890240.0,1.809293,100,6392
1792M,3.0,282890240.0,1.470723,100,1032
1792M,3.0,281989120.0,1.587562,100,1719
1792M,3.0,320512000.0,1.850108,150,5518
1792M,3.0,328294400.0,1.9334,150,4534
1792M,3.0,328294400.0,2.104129,150,3417
1792M,3.0,381812736.0,2.223984,200,91863
1792M,3.0,381812736.0,2.270164,200,164792
1792M,3.0,385761280.0,2.469503,200,91041
1792M,3.0,491835392.0,2.469503,250,2025979
1792M,3.0,525873152.0,2.494973,250,140885
1792M,3.0,525873152.0,2.494973,250,8884300
1792M,3.0,544993280.0,2.410506,300,187668
1792M,3.0,462057472.0,2.425914,300,18039100
1792M,3.0,507838464.0,2.425914,300,184362
1792M,3.0,666644480.0,2.443772,350,2980828
1792M,3.0,670474240.0,2.443772,350,272725
